row_id,order_id,order_date,ship_date,ship_mode,customer_id,country_or_region,city,state_or_province,postal_code,division,region,product_id,product_name,sales,units,gross_profit,cost
8439,US-2024-134481-CHO-NUT-13000,2024-08-27,2030-02-22,"Standard Class",134481,"United States",Franklin,Massachusetts,2038,Chocolate,Atlantic,CHO-NUT-13000,"Wonka Bar - Nutty Crunch Surprise",24.43,7,17.43,7
425,US-2021-115056-CHO-SCR-58000,2021-05-02,2026-10-23,"Same Day",115056,"United States",Columbus,Ohio,43229,Chocolate,Atlantic,CHO-SCR-58000,"Wonka Bar -Scrumdiddlyumptious",10.8,3,7.5,3.3
521,US-2021-105767-CHO-SCR-58000,2021-05-23,2026-11-17,"Standard Class",105767,"United States",Philadelphia,Pennsylvania,19134,Chocolate,Atlantic,CHO-SCR-58000,"Wonka Bar -Scrumdiddlyumptious",32.4,9,22.5,9.9
523,US-2021-105767-CHO-FUD-51000,2021-05-23,2026-11-17,"Standard Class",105767,"United States",Philadelphia,Pennsylvania,19134,Chocolate,Atlantic,CHO-FUD-51000,"Wonka Bar - Fudge Mallows",7.2,2,4.8,2.4
526,US-2021-105767-CHO-TRI-54000,2021-05-23,2026-11-17,"Standard Class",105767,"United States",Philadelphia,Pennsylvania,19134,Chocolate,Atlantic,CHO-TRI-54000,"Wonka Bar - Triple Dazzle Caramel",7.5,2,4.9,2.6
3066,US-2022-112319-CHO-MIL-31000,2022-08-31,2028-02-26,"Standard Class",112319,"United States","Los Angeles",California,90004,Chocolate,Pacific,CHO-MIL-31000,"Wonka Bar - Milk Chocolate",29.25,9,18.99,10.26
6779,US-2023-147536-CHO-NUT-13000,2023-12-26,2029-06-22,"Standard Class",147536,"United States","New York City","New York",10024,Chocolate,Atlantic,CHO-NUT-13000,"Wonka Bar - Nutty Crunch Surprise",10.47,3,7.47,3
10005,US-2024-111808-CHO-FUD-51000,2024-12-16,2030-06-12,"Standard Class",111808,"United States",Tulsa,Oklahoma,74133,Chocolate,Interior,CHO-FUD-51000,"Wonka Bar - Fudge Mallows",18,5,12,6
1704,US-2021-122588-CHO-TRI-54000,2021-11-25,2027-05-20,"Second Class",122588,"United States",Woonsocket,"Rhode Island",2895,Chocolate,Atlantic,CHO-TRI-54000,"Wonka Bar - Triple Dazzle Caramel",7.5,2,4.9,2.6
2369,US-2022-136987-CHO-FUD-51000,2022-04-11,2027-10-05,"Second Class",136987,"United States","Los Angeles",California,90004,Chocolate,Pacific,CHO-FUD-51000,"Wonka Bar - Fudge Mallows",7.2,2,4.8,2.4
3771,US-2022-123505-CHO-NUT-13000,2022-11-22,2028-05-18,"Standard Class",123505,"United States",Quincy,Massachusetts,2169,Chocolate,Atlantic,CHO-NUT-13000,"Wonka Bar - Nutty Crunch Surprise",10.47,3,7.47,3
5873,US-2023-138037-CHO-NUT-13000,2023-09-29,2029-03-25,"Standard Class",138037,"United States","San Francisco",California,94109,Chocolate,Pacific,CHO-NUT-13000,"Wonka Bar - Nutty Crunch Surprise",17.45,5,12.45,5
6880,US-2024-138289-CHO-NUT-13000,2024-01-16,2029-07-10,"Second Class",138289,"United States",Jackson,Michigan,49201,Chocolate,Interior,CHO-NUT-13000,"Wonka Bar - Nutty Crunch Surprise",10.47,3,7.47,3
6883,US-2024-138289-CHO-FUD-51000,2024-01-16,2029-07-10,"Second Class",138289,"United States",Jackson,Michigan,49201,Chocolate,Interior,CHO-FUD-51000,"Wonka Bar - Fudge Mallows",14.4,4,9.6,4.8
6884,US-2024-138289-CHO-TRI-54000,2024-01-16,2029-07-10,"Second Class",138289,"United States",Jackson,Michigan,49201,Chocolate,Interior,CHO-TRI-54000,"Wonka Bar - Triple Dazzle Caramel",26.25,7,17.15,9.1
10118,US-2024-154935-CHO-TRI-54000,2024-12-24,2030-06-21,"Standard Class",154935,"United States","New York City","New York",10024,Chocolate,Atlantic,CHO-TRI-54000,"Wonka Bar - Triple Dazzle Caramel",11.25,3,7.35,3.9
5194,US-2023-157588-CHO-FUD-51000,2023-07-14,2029-01-08,"Standard Class",157588,"United States",Columbus,Georgia,31907,Chocolate,Gulf,CHO-FUD-51000,"Wonka Bar - Fudge Mallows",3.6,1,2.4,1.2
5199,US-2023-157588-CHO-NUT-13000,2023-07-14,2029-01-08,"Standard Class",157588,"United States",Columbus,Georgia,31907,Chocolate,Gulf,CHO-NUT-13000,"Wonka Bar - Nutty Crunch Surprise",17.45,5,12.45,5
686,US-2021-109218-CHO-NUT-13000,2021-06-30,2026-12-24,"Second Class",109218,"United States","Los Angeles",California,90004,Chocolate,Pacific,CHO-NUT-13000,"Wonka Bar - Nutty Crunch Surprise",17.45,5,12.45,5
2218,US-2022-160213-CHO-NUT-13000,2022-03-08,2027-09-03,"Standard Class",160213,"United States","Long Beach","New York",11561,Chocolate,Atlantic,CHO-NUT-13000,"Wonka Bar - Nutty Crunch Surprise",10.47,3,7.47,3
5021,US-2023-132304-CHO-NUT-13000,2023-06-14,2028-12-08,"Standard Class",132304,"United States",Seattle,Washington,98103,Chocolate,Pacific,CHO-NUT-13000,"Wonka Bar - Nutty Crunch Surprise",24.43,7,17.43,7
5595,US-2023-148110-CHO-SCR-58000,2023-09-05,2029-03-03,"Standard Class",148110,"United States",Austin,Texas,78745,Chocolate,Interior,CHO-SCR-58000,"Wonka Bar -Scrumdiddlyumptious",25.2,7,17.5,7.7
6606,US-2023-160745-CHO-TRI-54000,2023-12-11,2029-06-07,"Second Class",160745,"United States",Vancouver,Washington,98661,Chocolate,Pacific,CHO-TRI-54000,"Wonka Bar - Triple Dazzle Caramel",15,4,9.8,5.2
6626,US-2023-160745-CHO-SCR-58000,2023-12-11,2029-06-07,"Second Class",160745,"United States",Vancouver,Washington,98661,Chocolate,Pacific,CHO-SCR-58000,"Wonka Bar -Scrumdiddlyumptious",14.4,4,10,4.4
6630,US-2023-160745-OTH-GUM-21000,2023-12-11,2029-06-07,"Second Class",160745,"United States",Vancouver,Washington,98661,Other,Pacific,OTH-GUM-21000,"Wonka Gum",3.75,3,1.95,1.8
8160,US-2024-108343-OTH-KAZ-38000,2024-07-20,2030-01-15,"Standard Class",108343,"United States","New York City","New York",10009,Other,Atlantic,OTH-KAZ-38000,Kazookles,6.5,2,0.5,6
8162,US-2024-108343-CHO-NUT-13000,2024-07-20,2030-01-15,"Standard Class",108343,"United States","New York City","New York",10009,Chocolate,Atlantic,CHO-NUT-13000,"Wonka Bar - Nutty Crunch Surprise",13.96,4,9.96,4
8169,US-2024-108343-CHO-SCR-58000,2024-07-20,2030-01-15,"Standard Class",108343,"United States","New York City","New York",10009,Chocolate,Atlantic,CHO-SCR-58000,"Wonka Bar -Scrumdiddlyumptious",7.2,2,5,2.2
8178,US-2024-118724-CHO-SCR-58000,2024-07-21,2030-01-15,"Second Class",118724,"United States",Concord,California,94521,Chocolate,Pacific,CHO-SCR-58000,"Wonka Bar -Scrumdiddlyumptious",7.2,2,5,2.2
8191,US-2024-118724-CHO-FUD-51000,2024-07-21,2030-01-15,"Second Class",118724,"United States",Concord,California,94521,Chocolate,Pacific,CHO-FUD-51000,"Wonka Bar - Fudge Mallows",32.4,9,21.6,10.8
9279,US-2024-141425-CHO-SCR-58000,2024-11-02,2030-04-29,"Second Class",141425,"United States",Columbus,Ohio,43229,Chocolate,Atlantic,CHO-SCR-58000,"Wonka Bar -Scrumdiddlyumptious",7.2,2,5,2.2
829,US-2021-150126-OTH-GUM-21000,2021-07-27,2027-01-23,"Standard Class",150126,"United States","New York City","New York",10035,Other,Atlantic,OTH-GUM-21000,"Wonka Gum",13.75,11,7.15,6.6
4511,US-2023-162901-CHO-FUD-51000,2023-03-28,2028-09-20,"First Class",162901,"United States",Arlington,Virginia,22204,Chocolate,Gulf,CHO-FUD-51000,"Wonka Bar - Fudge Mallows",7.2,2,4.8,2.4
5825,US-2023-148747-CHO-TRI-54000,2023-09-25,2029-03-19,"First Class",148747,"United States","San Francisco",California,94110,Chocolate,Pacific,CHO-TRI-54000,"Wonka Bar - Triple Dazzle Caramel",7.5,2,4.9,2.6
6829,US-2024-113481-CHO-MIL-31000,2024-01-02,2029-06-26,"First Class",113481,"United States",Jacksonville,"North Carolina",28540,Chocolate,Gulf,CHO-MIL-31000,"Wonka Bar - Milk Chocolate",19.5,6,12.66,6.84
6830,US-2024-113481-CHO-NUT-13000,2024-01-02,2029-06-26,"First Class",113481,"United States",Jacksonville,"North Carolina",28540,Chocolate,Gulf,CHO-NUT-13000,"Wonka Bar - Nutty Crunch Surprise",17.45,5,12.45,5
8257,US-2024-162691-CHO-MIL-31000,2024-08-01,2030-01-28,"Standard Class",162691,"United States",Austin,Texas,78745,Chocolate,Interior,CHO-MIL-31000,"Wonka Bar - Milk Chocolate",22.75,7,14.77,7.98
8259,US-2024-162691-CHO-TRI-54000,2024-08-01,2030-01-28,"Standard Class",162691,"United States",Austin,Texas,78745,Chocolate,Interior,CHO-TRI-54000,"Wonka Bar - Triple Dazzle Caramel",11.25,3,7.35,3.9
8546,US-2024-147655-CHO-SCR-58000,2024-09-04,2030-02-26,"First Class",147655,"United States",Redmond,Oregon,97756,Chocolate,Pacific,CHO-SCR-58000,"Wonka Bar -Scrumdiddlyumptious",25.2,7,17.5,7.7
8983,US-2024-101749-CHO-NUT-13000,2024-10-03,2030-03-31,"Standard Class",101749,"United States",Pasadena,California,91104,Chocolate,Pacific,CHO-NUT-13000,"Wonka Bar - Nutty Crunch Surprise",10.47,3,7.47,3
1193,US-2021-156160-CHO-SCR-58000,2021-09-22,2027-03-22,"Standard Class",156160,"United States","New York City","New York",10035,Chocolate,Atlantic,CHO-SCR-58000,"Wonka Bar -Scrumdiddlyumptious",14.4,4,10,4.4
1194,US-2021-156160-CHO-MIL-31000,2021-09-22,2027-03-22,"Standard Class",156160,"United States","New York City","New York",10035,Chocolate,Atlantic,CHO-MIL-31000,"Wonka Bar - Milk Chocolate",9.75,3,6.33,3.42
1195,US-2021-156160-CHO-FUD-51000,2021-09-22,2027-03-22,"Standard Class",156160,"United States","New York City","New York",10035,Chocolate,Atlantic,CHO-FUD-51000,"Wonka Bar - Fudge Mallows",14.4,4,9.6,4.8
1957,US-2021-132913-CHO-NUT-13000,2021-12-24,2027-06-18,"First Class",132913,"United States","San Diego",California,92037,Chocolate,Pacific,CHO-NUT-13000,"Wonka Bar - Nutty Crunch Surprise",3.49,1,2.49,1
3612,US-2022-127509-CHO-TRI-54000,2022-11-09,2028-05-05,"Standard Class",127509,"United States",Springfield,Missouri,65807,Chocolate,Interior,CHO-TRI-54000,"Wonka Bar - Triple Dazzle Caramel",26.25,7,17.15,9.1
3614,US-2022-127509-CHO-SCR-58000,2022-11-09,2028-05-05,"Standard Class",127509,"United States",Springfield,Missouri,65807,Chocolate,Interior,CHO-SCR-58000,"Wonka Bar -Scrumdiddlyumptious",10.8,3,7.5,3.3
3615,US-2022-127509-CHO-MIL-31000,2022-11-09,2028-05-05,"Standard Class",127509,"United States",Springfield,Missouri,65807,Chocolate,Interior,CHO-MIL-31000,"Wonka Bar - Milk Chocolate",9.75,3,6.33,3.42
4710,US-2023-104311-CHO-TRI-54000,2023-05-02,2028-10-26,"Standard Class",104311,"United States",Irving,Texas,75061,Chocolate,Interior,CHO-TRI-54000,"Wonka Bar - Triple Dazzle Caramel",7.5,2,4.9,2.6
4712,US-2023-104311-CHO-FUD-51000,2023-05-02,2028-10-26,"Standard Class",104311,"United States",Irving,Texas,75061,Chocolate,Interior,CHO-FUD-51000,"Wonka Bar - Fudge Mallows",10.8,3,7.2,3.6
4714,US-2023-104311-CHO-SCR-58000,2023-05-02,2028-10-26,"Standard Class",104311,"United States",Irving,Texas,75061,Chocolate,Interior,CHO-SCR-58000,"Wonka Bar -Scrumdiddlyumptious",10.8,3,7.5,3.3
5072,US-2023-119865-CHO-MIL-31000,2023-06-21,2028-12-16,"Standard Class",119865,"United States","New York City","New York",10011,Chocolate,Atlantic,CHO-MIL-31000,"Wonka Bar - Milk Chocolate",6.5,2,4.22,2.28
5073,US-2023-119865-CHO-TRI-54000,2023-06-21,2028-12-16,"Standard Class",119865,"United States","New York City","New York",10011,Chocolate,Atlantic,CHO-TRI-54000,"Wonka Bar - Triple Dazzle Caramel",18.75,5,12.25,6.5
5074,US-2023-119865-CHO-NUT-13000,2023-06-21,2028-12-16,"Standard Class",119865,"United States","New York City","New York",10011,Chocolate,Atlantic,CHO-NUT-13000,"Wonka Bar - Nutty Crunch Surprise",20.94,6,14.94,6
5676,US-2023-150007-CHO-TRI-54000,2023-09-11,2029-03-08,"Standard Class",150007,"United States",Chicago,Illinois,60653,Chocolate,Interior,CHO-TRI-54000,"Wonka Bar - Triple Dazzle Caramel",11.25,3,7.35,3.9
5679,US-2023-150007-CHO-SCR-58000,2023-09-11,2029-03-08,"Standard Class",150007,"United States",Chicago,Illinois,60653,Chocolate,Interior,CHO-SCR-58000,"Wonka Bar -Scrumdiddlyumptious",7.2,2,5,2.2
7334,US-2024-145877-CHO-MIL-31000,2024-04-01,2029-09-25,"Second Class",145877,"United States",Springfield,Missouri,65807,Chocolate,Interior,CHO-MIL-31000,"Wonka Bar - Milk Chocolate",16.25,5,10.55,5.7
7338,US-2024-145877-CHO-FUD-51000,2024-04-01,2029-09-25,"Second Class",145877,"United States",Springfield,Missouri,65807,Chocolate,Interior,CHO-FUD-51000,"Wonka Bar - Fudge Mallows",21.6,6,14.4,7.2
8727,US-2024-136448-CHO-MIL-31000,2024-09-16,2030-03-11,"First Class",136448,"United States",Philadelphia,Pennsylvania,19143,Chocolate,Atlantic,CHO-MIL-31000,"Wonka Bar - Milk Chocolate",9.75,3,6.33,3.42
8729,US-2024-136448-CHO-FUD-51000,2024-09-16,2030-03-11,"First Class",136448,"United States",Philadelphia,Pennsylvania,19143,Chocolate,Atlantic,CHO-FUD-51000,"Wonka Bar - Fudge Mallows",7.2,2,4.8,2.4
8730,US-2024-136448-CHO-SCR-58000,2024-09-16,2030-03-11,"First Class",136448,"United States",Philadelphia,Pennsylvania,19143,Chocolate,Atlantic,CHO-SCR-58000,"Wonka Bar -Scrumdiddlyumptious",7.2,2,5,2.2
8736,US-2024-136448-CHO-NUT-13000,2024-09-16,2030-03-11,"First Class",136448,"United States",Philadelphia,Pennsylvania,19143,Chocolate,Atlantic,CHO-NUT-13000,"Wonka Bar - Nutty Crunch Surprise",10.47,3,7.47,3
9757,US-2024-108063-CHO-MIL-31000,2024-12-02,2030-05-28,"First Class",108063,"United States",Charlottesville,Virginia,22901,Chocolate,Gulf,CHO-MIL-31000,"Wonka Bar - Milk Chocolate",9.75,3,6.33,3.42
6247,US-2023-149461-CHO-NUT-13000,2023-11-13,2029-05-11,"Standard Class",149461,"United States",Auburn,Washington,98002,Chocolate,Pacific,CHO-NUT-13000,"Wonka Bar - Nutty Crunch Surprise",3.49,1,2.49,1
9556,US-2024-162929-CHO-TRI-54000,2024-11-19,2030-05-15,"First Class",162929,"United States","New York City","New York",10035,Chocolate,Atlantic,CHO-TRI-54000,"Wonka Bar - Triple Dazzle Caramel",22.5,6,14.7,7.8
9563,US-2024-162929-CHO-MIL-31000,2024-11-19,2030-05-15,"First Class",162929,"United States","New York City","New York",10035,Chocolate,Atlantic,CHO-MIL-31000,"Wonka Bar - Milk Chocolate",6.5,2,4.22,2.28
1362,US-2021-110408-CHO-MIL-31000,2021-10-18,2027-04-12,"Second Class",110408,"United States",Montgomery,Alabama,36116,Chocolate,Gulf,CHO-MIL-31000,"Wonka Bar - Milk Chocolate",19.5,6,12.66,6.84
1370,US-2021-110408-OTH-LIC-15000,2021-10-18,2027-04-12,"Second Class",110408,"United States",Montgomery,Alabama,36116,Other,Gulf,OTH-LIC-15000,"Lickable Wallpaper",100,5,50,50
2504,US-2022-144253-CHO-NUT-13000,2022-05-04,2027-10-30,"Second Class",144253,"United States","New York City","New York",10024,Chocolate,Atlantic,CHO-NUT-13000,"Wonka Bar - Nutty Crunch Surprise",6.98,2,4.98,2
6488,US-2023-143154-CHO-NUT-13000,2023-12-02,2029-05-30,"Standard Class",143154,"United States",Longmont,Colorado,80501,Chocolate,Pacific,CHO-NUT-13000,"Wonka Bar - Nutty Crunch Surprise",10.47,3,7.47,3
8740,US-2024-112515-CHO-MIL-31000,2024-09-17,2030-03-14,"Second Class",112515,"United States",Provo,Utah,84604,Chocolate,Pacific,CHO-MIL-31000,"Wonka Bar - Milk Chocolate",9.75,3,6.33,3.42
8744,US-2024-112515-CHO-FUD-51000,2024-09-17,2030-03-14,"Second Class",112515,"United States",Provo,Utah,84604,Chocolate,Pacific,CHO-FUD-51000,"Wonka Bar - Fudge Mallows",10.8,3,7.2,3.6
8746,US-2024-112515-CHO-SCR-58000,2024-09-17,2030-03-14,"Second Class",112515,"United States",Provo,Utah,84604,Chocolate,Pacific,CHO-SCR-58000,"Wonka Bar -Scrumdiddlyumptious",10.8,3,7.5,3.3
8749,US-2024-112515-CHO-TRI-54000,2024-09-17,2030-03-14,"Second Class",112515,"United States",Provo,Utah,84604,Chocolate,Pacific,CHO-TRI-54000,"Wonka Bar - Triple Dazzle Caramel",11.25,3,7.35,3.9
9860,US-2024-117926-OTH-KAZ-38000,2024-12-08,2030-06-04,"Second Class",117926,"United States","San Francisco",California,94109,Other,Pacific,OTH-KAZ-38000,Kazookles,3.25,1,0.25,3
193,US-2021-149958-CHO-SCR-58000,2021-03-15,2026-09-09,"Standard Class",149958,"United States",Tampa,Florida,33614,Chocolate,Gulf,CHO-SCR-58000,"Wonka Bar -Scrumdiddlyumptious",10.8,3,7.5,3.3
194,US-2021-149958-CHO-FUD-51000,2021-03-15,2026-09-09,"Standard Class",149958,"United States",Tampa,Florida,33614,Chocolate,Gulf,CHO-FUD-51000,"Wonka Bar - Fudge Mallows",10.8,3,7.2,3.6
195,US-2021-149958-CHO-NUT-13000,2021-03-15,2026-09-09,"Standard Class",149958,"United States",Tampa,Florida,33614,Chocolate,Gulf,CHO-NUT-13000,"Wonka Bar - Nutty Crunch Surprise",13.96,4,9.96,4
196,US-2021-149958-CHO-TRI-54000,2021-03-15,2026-09-09,"Standard Class",149958,"United States",Tampa,Florida,33614,Chocolate,Gulf,CHO-TRI-54000,"Wonka Bar - Triple Dazzle Caramel",11.25,3,7.35,3.9
1324,US-2021-128538-CHO-SCR-58000,2021-10-11,2027-04-07,"Standard Class",128538,"United States","Redondo Beach",California,90278,Chocolate,Pacific,CHO-SCR-58000,"Wonka Bar -Scrumdiddlyumptious",3.6,1,2.5,1.1
2310,US-2022-150749-CHO-MIL-31000,2022-03-29,2027-09-24,"Second Class",150749,"United States",Springfield,Virginia,22153,Chocolate,Gulf,CHO-MIL-31000,"Wonka Bar - Milk Chocolate",6.5,2,4.22,2.28
2897,US-2022-143700-CHO-TRI-54000,2022-07-26,2028-01-16,"Same Day",143700,"United States",Philadelphia,Pennsylvania,19140,Chocolate,Atlantic,CHO-TRI-54000,"Wonka Bar - Triple Dazzle Caramel",7.5,2,4.9,2.6
4559,US-2023-114405-CHO-NUT-13000,2023-04-07,2028-10-02,"Standard Class",114405,"United States",Philadelphia,Pennsylvania,19120,Chocolate,Atlantic,CHO-NUT-13000,"Wonka Bar - Nutty Crunch Surprise",10.47,3,7.47,3
4562,US-2023-114405-CHO-MIL-31000,2023-04-07,2028-10-02,"Standard Class",114405,"United States",Philadelphia,Pennsylvania,19120,Chocolate,Atlantic,CHO-MIL-31000,"Wonka Bar - Milk Chocolate",9.75,3,6.33,3.42
5096,US-2023-118913-CHO-NUT-13000,2023-06-25,2028-12-19,"Standard Class",118913,"United States","Los Angeles",California,90049,Chocolate,Pacific,CHO-NUT-13000,"Wonka Bar - Nutty Crunch Surprise",10.47,3,7.47,3
7952,US-2024-101049-CHO-MIL-31000,2024-06-21,2029-12-16,"Second Class",101049,"United States",Cleveland,Ohio,44105,Chocolate,Atlantic,CHO-MIL-31000,"Wonka Bar - Milk Chocolate",16.25,5,10.55,5.7
7954,US-2024-101049-CHO-FUD-51000,2024-06-21,2029-12-16,"Second Class",101049,"United States",Cleveland,Ohio,44105,Chocolate,Atlantic,CHO-FUD-51000,"Wonka Bar - Fudge Mallows",21.6,6,14.4,7.2
4827,US-2023-114209-CHO-MIL-31000,2023-05-21,2028-11-15,"Standard Class",114209,"United States",Dallas,Texas,75081,Chocolate,Interior,CHO-MIL-31000,"Wonka Bar - Milk Chocolate",6.5,2,4.22,2.28
4830,US-2023-114209-CHO-FUD-51000,2023-05-21,2028-11-15,"Standard Class",114209,"United States",Dallas,Texas,75081,Chocolate,Interior,CHO-FUD-51000,"Wonka Bar - Fudge Mallows",32.4,9,21.6,10.8
6054,US-2023-134775-CHO-NUT-13000,2023-10-28,2029-04-20,"First Class",134775,"United States","San Francisco",California,94109,Chocolate,Pacific,CHO-NUT-13000,"Wonka Bar - Nutty Crunch Surprise",10.47,3,7.47,3
6060,US-2023-134775-CHO-MIL-31000,2023-10-28,2029-04-20,"First Class",134775,"United States","San Francisco",California,94109,Chocolate,Pacific,CHO-MIL-31000,"Wonka Bar - Milk Chocolate",22.75,7,14.77,7.98
6113,US-2023-163755-CHO-TRI-54000,2023-11-04,2029-04-30,"Second Class",163755,"United States",Seattle,Washington,98103,Chocolate,Pacific,CHO-TRI-54000,"Wonka Bar - Triple Dazzle Caramel",11.25,3,7.35,3.9
6146,US-2023-106677-CHO-NUT-13000,2023-11-05,2029-05-02,"Standard Class",106677,"United States",Philadelphia,Pennsylvania,19134,Chocolate,Atlantic,CHO-NUT-13000,"Wonka Bar - Nutty Crunch Surprise",6.98,2,4.98,2
6216,US-2023-164196-OTH-GUM-21000,2023-11-11,2029-05-09,"Standard Class",164196,"United States",Noblesville,Indiana,46060,Other,Interior,OTH-GUM-21000,"Wonka Gum",7.5,6,3.9,3.6
9957,US-2024-149706-CHO-MIL-31000,2024-12-11,2030-06-04,"First Class",149706,"United States",Palatine,Illinois,60067,Chocolate,Interior,CHO-MIL-31000,"Wonka Bar - Milk Chocolate",22.75,7,14.77,7.98
839,US-2021-162684-CHO-FUD-51000,2021-08-01,2027-01-27,"Standard Class",162684,"United States",Philadelphia,Pennsylvania,19120,Chocolate,Atlantic,CHO-FUD-51000,"Wonka Bar - Fudge Mallows",7.2,2,4.8,2.4
1819,US-2021-101392-CHO-MIL-31000,2021-12-07,2027-06-05,"Standard Class",101392,"United States",Seattle,Washington,98103,Chocolate,Pacific,CHO-MIL-31000,"Wonka Bar - Milk Chocolate",22.75,7,14.77,7.98
3078,US-2022-146745-CHO-FUD-51000,2022-09-03,2028-02-29,"Standard Class",146745,"United States","San Francisco",California,94110,Chocolate,Pacific,CHO-FUD-51000,"Wonka Bar - Fudge Mallows",7.2,2,4.8,2.4
3081,US-2022-146745-CHO-SCR-58000,2022-09-03,2028-02-29,"Standard Class",146745,"United States","San Francisco",California,94110,Chocolate,Pacific,CHO-SCR-58000,"Wonka Bar -Scrumdiddlyumptious",7.2,2,5,2.2
5787,US-2023-155404-CHO-FUD-51000,2023-09-22,2029-03-20,"Standard Class",155404,"United States",Louisville,Kentucky,40214,Chocolate,Gulf,CHO-FUD-51000,"Wonka Bar - Fudge Mallows",7.2,2,4.8,2.4
7201,US-2024-129224-CHO-MIL-31000,2024-03-17,2029-09-13,"Standard Class",129224,"United States",Knoxville,Tennessee,37918,Chocolate,Gulf,CHO-MIL-31000,"Wonka Bar - Milk Chocolate",6.5,2,4.22,2.28
7518,US-2024-124597-CHO-NUT-13000,2024-04-30,2029-10-26,"Standard Class",124597,"United States","Boynton Beach",Florida,33437,Chocolate,Gulf,CHO-NUT-13000,"Wonka Bar - Nutty Crunch Surprise",10.47,3,7.47,3
7526,US-2024-124597-CHO-TRI-54000,2024-04-30,2029-10-26,"Standard Class",124597,"United States","Boynton Beach",Florida,33437,Chocolate,Gulf,CHO-TRI-54000,"Wonka Bar - Triple Dazzle Caramel",11.25,3,7.35,3.9
7527,US-2024-124597-CHO-MIL-31000,2024-04-30,2029-10-26,"Standard Class",124597,"United States","Boynton Beach",Florida,33437,Chocolate,Gulf,CHO-MIL-31000,"Wonka Bar - Milk Chocolate",6.5,2,4.22,2.28
8924,US-2024-100314-CHO-MIL-31000,2024-09-29,2030-03-28,"Standard Class",100314,"United States",Pasadena,Texas,77506,Chocolate,Interior,CHO-MIL-31000,"Wonka Bar - Milk Chocolate",13,4,8.44,4.56
8928,US-2024-100314-CHO-TRI-54000,2024-09-29,2030-03-28,"Standard Class",100314,"United States",Pasadena,Texas,77506,Chocolate,Interior,CHO-TRI-54000,"Wonka Bar - Triple Dazzle Caramel",7.5,2,4.9,2.6
8936,US-2024-100314-SUG-EVE-47000,2024-09-29,2030-03-28,"Standard Class",100314,"United States",Pasadena,Texas,77506,Sugar,Interior,SUG-EVE-47000,"Everlasting Gobstopper",30,3,24,6
1687,US-2021-111360-CHO-MIL-31000,2021-11-24,2027-05-23,"Standard Class",111360,"United States",Akron,Ohio,44312,Chocolate,Atlantic,CHO-MIL-31000,"Wonka Bar - Milk Chocolate",9.75,3,6.33,3.42
1988,US-2021-120243-OTH-GUM-21000,2021-12-27,2027-06-22,"Second Class",120243,"United States","Los Angeles",California,90004,Other,Pacific,OTH-GUM-21000,"Wonka Gum",5,4,2.6,2.4
3114,US-2022-133977-CHO-NUT-13000,2022-09-06,2028-02-29,"Second Class",133977,"United States",Tamarac,Florida,33319,Chocolate,Gulf,CHO-NUT-13000,"Wonka Bar - Nutty Crunch Surprise",3.49,1,2.49,1
6365,US-2023-100468-CHO-MIL-31000,2023-11-24,2029-05-23,"Standard Class",100468,"United States","Los Angeles",California,90045,Chocolate,Pacific,CHO-MIL-31000,"Wonka Bar - Milk Chocolate",6.5,2,4.22,2.28
7343,US-2024-106355-CHO-SCR-58000,2024-04-02,2029-09-26,"First Class",106355,"United States",Meriden,Connecticut,6450,Chocolate,Atlantic,CHO-SCR-58000,"Wonka Bar -Scrumdiddlyumptious",14.4,4,10,4.4
9886,US-2024-102407-CHO-TRI-54000,2024-12-09,2030-06-05,"Second Class",102407,"United States","Los Angeles",California,90004,Chocolate,Pacific,CHO-TRI-54000,"Wonka Bar - Triple Dazzle Caramel",33.75,9,22.05,11.7
9888,US-2024-102407-CHO-NUT-13000,2024-12-09,2030-06-05,"Second Class",102407,"United States","Los Angeles",California,90004,Chocolate,Pacific,CHO-NUT-13000,"Wonka Bar - Nutty Crunch Surprise",3.49,1,2.49,1
9889,US-2024-102407-CHO-MIL-31000,2024-12-09,2030-06-05,"Second Class",102407,"United States","Los Angeles",California,90004,Chocolate,Pacific,CHO-MIL-31000,"Wonka Bar - Milk Chocolate",6.5,2,4.22,2.28
991,US-2021-146500-CHO-TRI-54000,2021-08-30,2027-02-25,"Standard Class",146500,"United States",Bristol,Connecticut,6010,Chocolate,Atlantic,CHO-TRI-54000,"Wonka Bar - Triple Dazzle Caramel",18.75,5,12.25,6.5
992,US-2021-146500-CHO-FUD-51000,2021-08-30,2027-02-25,"Standard Class",146500,"United States",Bristol,Connecticut,6010,Chocolate,Atlantic,CHO-FUD-51000,"Wonka Bar - Fudge Mallows",10.8,3,7.2,3.6
1473,US-2021-146731-CHO-SCR-58000,2021-11-03,2027-05-01,"Standard Class",146731,"United States",Nashville,Tennessee,37211,Chocolate,Gulf,CHO-SCR-58000,"Wonka Bar -Scrumdiddlyumptious",7.2,2,5,2.2
3775,US-2022-123113-CHO-TRI-54000,2022-11-23,2028-05-19,"Second Class",123113,"United States",Morristown,"New Jersey",7960,Chocolate,Atlantic,CHO-TRI-54000,"Wonka Bar - Triple Dazzle Caramel",30,8,19.6,10.4
3777,US-2022-123113-CHO-NUT-13000,2022-11-23,2028-05-19,"Second Class",123113,"United States",Morristown,"New Jersey",7960,Chocolate,Atlantic,CHO-NUT-13000,"Wonka Bar - Nutty Crunch Surprise",10.47,3,7.47,3
